Place ID,餐廳名稱,地址,Google 地圖網址,高腳椅屬性,佐證/說明,現有資料庫名稱,現有資料庫地址,目前兒童椅屬性,建議兒童椅屬性,目前兒童餐具屬性,目前兒童餐屬性,現有親子分級
ChIJM_1jMXupQjQRYOTnIHJY2uA,一碗?,"100台灣臺北市中正區梅花里八德路一段1號中4D, 華山1914文創園區內 中4D館",https://www.google.com/maps/search/?api=1&query=%E4%B8%80%E7%A2%97%E6%9D%A5&query_place_id=ChIJM_1jMXupQjQRYOTnIHJY2uA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,一碗?,"100台灣臺北市中正區梅花里八德路一段1號中4D, 華山1914文創園區內 中4D館",unknown,yes,unknown,unknown,資訊不足
ChIJM_i-egepQjQRvUeyzFf6wgo,酣然,100台灣臺北市中正區梅花里金山北路1號1樓,https://www.google.com/maps/search/?api=1&query=%E9%85%A3%E7%84%B6&query_place_id=ChIJM_i-egepQjQRvUeyzFf6wgo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,酣然,100台灣臺北市中正區梅花里金山北路1號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJMfJ0YverQjQRIb9ud_y5yQ8,DA ANTONIO by 隨意鳥地方 內湖花市概念店,114台灣臺北市內湖區新湖三路28號A館2樓,https://www.google.com/maps/search/?api=1&query=DA%20ANTONIO%20by%20%E9%9A%A8%E6%84%8F%E9%B3%A5%E5%9C%B0%E6%96%B9%20%E5%85%A7%E6%B9%96%E8%8A%B1%E5%B8%82%E6%A6%82%E5%BF%B5%E5%BA%97&query_place_id=ChIJMfJ0YverQjQRIb9ud_y5yQ8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,DA ANTONIO by 隨意鳥地方 內湖花市概念店,114台灣臺北市內湖區新湖三路28號A館2樓,unknown,yes,unknown,unknown,資訊不足
ChIJMxELxGipQjQROGvBULbtZuA,義麵坊 中山店,10491台灣臺北市中山區康樂里中山北路二段11巷7之1號,https://www.google.com/maps/search/?api=1&query=%E7%BE%A9%E9%BA%B5%E5%9D%8A%20%E4%B8%AD%E5%B1%B1%E5%BA%97&query_place_id=ChIJMxELxGipQjQROGvBULbtZuA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,義麵坊 中山店,10491台灣臺北市中山區康樂里中山北路二段11巷7之1號,unknown,yes,unknown,unknown,資訊不足
ChIJMzU45eirQjQRLJZBNaaDen4,京鼎小館,105台灣臺北市松山區敦化北路155巷13號,https://www.google.com/maps/search/?api=1&query=%E4%BA%AC%E9%BC%8E%E5%B0%8F%E9%A4%A8&query_place_id=ChIJMzU45eirQjQRLJZBNaaDen4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,京鼎小館,105台灣臺北市松山區敦化北路155巷13號,unknown,yes,unknown,unknown,資訊不足
ChIJN1YpLEWuQjQRrdssZr1Xj8o,水美食府,112台灣臺北市北投區光明路224號2樓,https://www.google.com/maps/search/?api=1&query=%E6%B0%B4%E7%BE%8E%E9%A3%9F%E5%BA%9C&query_place_id=ChIJN1YpLEWuQjQRrdssZr1Xj8o,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,水美食府,112台灣臺北市北投區光明路224號2樓,unknown,yes,unknown,unknown,資訊不足
ChIJN1pOu82rQjQRa9l4gzGSjEQ,彭家園,106台灣臺北市大安區德安里東豐街60號,https://www.google.com/maps/search/?api=1&query=%E5%BD%AD%E5%AE%B6%E5%9C%92&query_place_id=ChIJN1pOu82rQjQRa9l4gzGSjEQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,彭家園,106台灣臺北市大安區德安里東豐街60號,unknown,yes,unknown,no,高
ChIJN1y6RacCaDQRElenCbyeN2w,墨爾本布蕾斯咖啡廳 Melbourne Press Cafe Brunch Coffeeshop Breakfast Food,106台灣臺北市大安區新生南路三段56巷11號,https://www.google.com/maps/search/?api=1&query=%E5%A2%A8%E7%88%BE%E6%9C%AC%E5%B8%83%E8%95%BE%E6%96%AF%E5%92%96%E5%95%A1%E5%BB%B3%20Melbourne%20Press%20Cafe%20Brunch%20Coffeeshop%20Breakfast%20Food&query_place_id=ChIJN1y6RacCaDQRElenCbyeN2w,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,墨爾本布蕾斯咖啡廳 Melbourne Press Cafe Brunch Coffeeshop Breakfast Food,106台灣臺北市大安區新生南路三段56巷11號,unknown,yes,unknown,no,高
ChIJN2UHYkCpQjQRwdxAiIhBEac,豐萃早午餐,104台灣臺北市中山區集英里撫順街9號,https://www.google.com/maps/search/?api=1&query=%E8%B1%90%E8%90%83%E6%97%A9%E5%8D%88%E9%A4%90&query_place_id=ChIJN2UHYkCpQjQRwdxAiIhBEac,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,豐萃早午餐,104台灣臺北市中山區集英里撫順街9號,unknown,yes,unknown,unknown,資訊不足
ChIJN6TVv8yrQjQRi2lEcyAobnk,胖夫妻日式料理,116台灣臺北市文山區興隆路三段36巷6號,https://www.google.com/maps/search/?api=1&query=%E8%83%96%E5%A4%AB%E5%A6%BB%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86&query_place_id=ChIJN6TVv8yrQjQRi2lEcyAobnk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,胖夫妻日式料理,116台灣臺北市文山區興隆路三段36巷6號,unknown,yes,unknown,unknown,資訊不足
ChIJN7u1IFmpQjQRA4oJMtB10R0,熱胖子菠蘿,110台灣臺北市信義區松光里忠孝東路五段524巷20號,https://www.google.com/maps/search/?api=1&query=%E7%86%B1%E8%83%96%E5%AD%90%E8%8F%A0%E8%98%BF&query_place_id=ChIJN7u1IFmpQjQRA4oJMtB10R0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,熱胖子菠蘿,110台灣臺北市信義區松光里忠孝東路五段524巷20號,unknown,yes,unknown,no,高
ChIJN9tRRmGsQjQRBRGzuiryq9k,The Antipodean Specialty Coffee（內湖店）,114台灣臺北市內湖區港華里港墘路26巷4號,https://www.google.com/maps/search/?api=1&query=The%20Antipodean%20Specialty%20Coffee%EF%BC%88%E5%85%A7%E6%B9%96%E5%BA%97%EF%BC%89&query_place_id=ChIJN9tRRmGsQjQRBRGzuiryq9k,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,The Antipodean Specialty Coffee（內湖店）,114台灣臺北市內湖區港華里港墘路26巷4號,unknown,yes,unknown,unknown,資訊不足
ChIJNQ-iKA2qQjQR3Uqz2pmL8fI,魚玄雞小館 - 母親節訂位及外帶、4,116台灣臺北市文山區興隆路三段225號,https://www.google.com/maps/search/?api=1&query=%E9%AD%9A%E7%8E%84%E9%9B%9E%E5%B0%8F%E9%A4%A8%20-%20%E6%AF%8D%E8%A6%AA%E7%AF%80%E8%A8%82%E4%BD%8D%E5%8F%8A%E5%A4%96%E5%B8%B6%E3%80%814&query_place_id=ChIJNQ-iKA2qQjQR3Uqz2pmL8fI,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,魚玄雞小館 - 母親節訂位及外帶、4,116台灣臺北市文山區興隆路三段225號,unknown,yes,unknown,unknown,資訊不足
ChIJNUp4XH2uQjQR93Dl_lCII7o,蒜香廚房,111台灣臺北市士林區天玉里天母北路41號,https://www.google.com/maps/search/?api=1&query=%E8%92%9C%E9%A6%99%E5%BB%9A%E6%88%BF&query_place_id=ChIJNUp4XH2uQjQR93Dl_lCII7o,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,蒜香廚房,111台灣臺北市士林區天玉里天母北路41號,unknown,yes,unknown,no,高
ChIJNWrvI6qpQjQR9LO6NrSqTUk,Papa Rice 好食燉飯 永康店,106台灣臺北市大安區麗水街4號,https://www.google.com/maps/search/?api=1&query=Papa%20Rice%20%E5%A5%BD%E9%A3%9F%E7%87%89%E9%A3%AF%20%E6%B0%B8%E5%BA%B7%E5%BA%97&query_place_id=ChIJNWrvI6qpQjQR9LO6NrSqTUk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Papa Rice 好食燉飯 永康店,106台灣臺北市大安區麗水街4號,unknown,yes,unknown,no,資訊不足
ChIJNWsI2DEAaDQRFnzkcY3c-c8,紅木屋-文山熱炒推薦,116台灣臺北市文山區指南里指南路三段38巷33號1號樓( B1 B2,https://www.google.com/maps/search/?api=1&query=%E7%B4%85%E6%9C%A8%E5%B1%8B-%E6%96%87%E5%B1%B1%E7%86%B1%E7%82%92%E6%8E%A8%E8%96%A6&query_place_id=ChIJNWsI2DEAaDQRFnzkcY3c-c8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,紅木屋-文山熱炒推薦,116台灣臺北市文山區指南里指南路三段38巷33號1號樓( B1 B2,unknown,yes,unknown,no,高
ChIJNXGKfI-pQjQREYi3qrSEcM8,新天堂義大利廚房,106台灣臺北市大安區龍泉里師大路59巷8號,https://www.google.com/maps/search/?api=1&query=%E6%96%B0%E5%A4%A9%E5%A0%82%E7%BE%A9%E5%A4%A7%E5%88%A9%E5%BB%9A%E6%88%BF&query_place_id=ChIJNXGKfI-pQjQREYi3qrSEcM8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,新天堂義大利廚房,106台灣臺北市大安區龍泉里師大路59巷8號,unknown,yes,unknown,no,高
ChIJNdc2GH8BaDQRKB38TnUNpwg,貓空 找茶屋 found.your.tea,116台灣臺北市文山區指南里指南路三段38巷33-5 號對面 (請找雙橡園招牌入口下來左轉/ 無停車場開車請找白線停車/ 山區一定有蚊子請自備防蚊備品,https://www.google.com/maps/search/?api=1&query=%E8%B2%93%E7%A9%BA%20%E6%89%BE%E8%8C%B6%E5%B1%8B%20found.your.tea&query_place_id=ChIJNdc2GH8BaDQRKB38TnUNpwg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,貓空 找茶屋 found.your.tea,116台灣臺北市文山區指南里指南路三段38巷33-5 號對面 (請找雙橡園招牌入口下來左轉/ 無停車場開車請找白線停車/ 山區一定有蚊子請自備防蚊備品,unknown,yes,unknown,no,高
ChIJNeTcl5OuQjQRMFuU1uEJ4MM,狠雷早午餐店,112台灣台北市北投?中庸里中和街297號1樓,https://www.google.com/maps/search/?api=1&query=%E7%8B%A0%E9%9B%B7%E6%97%A9%E5%8D%88%E9%A4%90%E5%BA%97&query_place_id=ChIJNeTcl5OuQjQRMFuU1uEJ4MM,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,狠雷早午餐店,112台灣台北市北投?中庸里中和街297號1樓,unknown,yes,unknown,unknown,高
ChIJNfAt5MSrQjQR-Z8NpMSCkjk,霞飛驛歐法西餐,106台灣臺北市大安區大學里新生南路三段60巷8號,https://www.google.com/maps/search/?api=1&query=%E9%9C%9E%E9%A3%9B%E9%A9%9B%E6%AD%90%E6%B3%95%E8%A5%BF%E9%A4%90&query_place_id=ChIJNfAt5MSrQjQR-Z8NpMSCkjk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,霞飛驛歐法西餐,106台灣臺北市大安區大學里新生南路三段60巷8號,unknown,yes,unknown,no,高
ChIJNfVW_dCrQjQRg9C_qEES1Ak,M One Cafe 大安,106台灣臺北市大安區仁愛里仁愛路四段27巷6-1號,https://www.google.com/maps/search/?api=1&query=M%20One%20Cafe%20%E5%A4%A7%E5%AE%89&query_place_id=ChIJNfVW_dCrQjQRg9C_qEES1Ak,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,M One Cafe 大安,106台灣臺北市大安區仁愛里仁愛路四段27巷6-1號,unknown,yes,unknown,unknown,資訊不足
ChIJNffyV_mpQjQR984ZMEudiyE,閣樓 LOFT,104台灣臺北市中山區江寧里錦州街313號,https://www.google.com/maps/search/?api=1&query=%E9%96%A3%E6%A8%93%20LOFT&query_place_id=ChIJNffyV_mpQjQR984ZMEudiyE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,閣樓 LOFT,104台灣臺北市中山區江寧里錦州街313號,unknown,yes,unknown,no,高
ChIJO16aXm-pQjQR5OsC7hn8zKo,梅子台灣料理餐廳 林森老店,10443台灣臺北市中山區林森北路107巷1號,https://www.google.com/maps/search/?api=1&query=%E6%A2%85%E5%AD%90%E5%8F%B0%E7%81%A3%E6%96%99%E7%90%86%E9%A4%90%E5%BB%B3%20%E6%9E%97%E6%A3%AE%E8%80%81%E5%BA%97&query_place_id=ChIJO16aXm-pQjQR5OsC7hn8zKo,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,梅子台灣料理餐廳 林森老店,10443台灣臺北市中山區林森北路107巷1號,unknown,yes,unknown,unknown,資訊不足
ChIJO6AKNZWvQjQRantLB0sfI1Q,金龍山海旬味,111台灣臺北市士林區天福里忠誠路二段154巷11號1樓,https://www.google.com/maps/search/?api=1&query=%E9%87%91%E9%BE%8D%E5%B1%B1%E6%B5%B7%E6%97%AC%E5%91%B3&query_place_id=ChIJO6AKNZWvQjQRantLB0sfI1Q,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,金龍山海旬味,111台灣臺北市士林區天福里忠誠路二段154巷11號1樓,unknown,yes,unknown,no,高
ChIJO6VzakOpQjQRu04NlOn-np8,獅子餐桌,104台灣臺北市中山區聚葉里中山北路二段115巷3弄23號,https://www.google.com/maps/search/?api=1&query=%E7%8D%85%E5%AD%90%E9%A4%90%E6%A1%8C&query_place_id=ChIJO6VzakOpQjQRu04NlOn-np8,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,獅子餐桌,104台灣臺北市中山區聚葉里中山北路二段115巷3弄23號,unknown,yes,unknown,unknown,資訊不足
ChIJOR9cXlauQjQRbBibwYbyXE0,義法廚房,112台灣臺北市北投區中央里大興街24巷6弄4號,https://www.google.com/maps/search/?api=1&query=%E7%BE%A9%E6%B3%95%E5%BB%9A%E6%88%BF&query_place_id=ChIJOR9cXlauQjQRbBibwYbyXE0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,義法廚房,112台灣臺北市北投區中央里大興街24巷6弄4號,unknown,yes,unknown,unknown,資訊不足
ChIJOSkYl6erQjQRiiFCc5B70cA,水豚屋CapybaraHouse,110台灣臺北市信義區新仁里忠孝東路四段559巷16弄21-1號,https://www.google.com/maps/search/?api=1&query=%E6%B0%B4%E8%B1%9A%E5%B1%8BCapybaraHouse&query_place_id=ChIJOSkYl6erQjQRiiFCc5B70cA,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,水豚屋CapybaraHouse,110台灣臺北市信義區新仁里忠孝東路四段559巷16弄21-1號,unknown,yes,unknown,unknown,中
ChIJOZb-_gWtQjQRXA4QgcB7KLE,柚子花花青春客家菜(南港LalaPort),115台灣臺北市南港區經貿二路131號6樓,https://www.google.com/maps/search/?api=1&query=%E6%9F%9A%E5%AD%90%E8%8A%B1%E8%8A%B1%E9%9D%92%E6%98%A5%E5%AE%A2%E5%AE%B6%E8%8F%9C(%E5%8D%97%E6%B8%AFLalaPort)&query_place_id=ChIJOZb-_gWtQjQRXA4QgcB7KLE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,柚子花花青春客家菜(南港LalaPort),115台灣臺北市南港區經貿二路131號6樓,unknown,yes,unknown,unknown,中
ChIJOevZzWypQjQRwmWHkTUjhWg,大樹義麵坊-師大店,106013台灣臺北市大安區古莊里浦城街13巷2號1樓,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E6%A8%B9%E7%BE%A9%E9%BA%B5%E5%9D%8A-%E5%B8%AB%E5%A4%A7%E5%BA%97&query_place_id=ChIJOevZzWypQjQRwmWHkTUjhWg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大樹義麵坊-師大店,106013台灣臺北市大安區古莊里浦城街13巷2號1樓,unknown,yes,unknown,unknown,中
ChIJOf1PigmpQjQROzemH1vL7WY,?時咖啡 TH!RTY COFFEE,108台灣臺北市萬華區福星里漢口街二段85號1樓,https://www.google.com/maps/search/?api=1&query=%E5%BC%8E%E6%99%82%E5%92%96%E5%95%A1%20TH!RTY%20COFFEE&query_place_id=ChIJOf1PigmpQjQROzemH1vL7WY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,?時咖啡 TH!RTY COFFEE,108台灣臺北市萬華區福星里漢口街二段85號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJOxNRziWpQjQRnURZTVXDTfI,洋城義大利餐廳-桂林家樂福店,108台灣台北市万??仁德里桂林路1號4樓,https://www.google.com/maps/search/?api=1&query=%E6%B4%8B%E5%9F%8E%E7%BE%A9%E5%A4%A7%E5%88%A9%E9%A4%90%E5%BB%B3-%E6%A1%82%E6%9E%97%E5%AE%B6%E6%A8%82%E7%A6%8F%E5%BA%97&query_place_id=ChIJOxNRziWpQjQRnURZTVXDTfI,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,洋城義大利餐廳-桂林家樂福店,108台灣台北市万??仁德里桂林路1號4樓,unknown,yes,unknown,unknown,中
ChIJP10wpNmrQjQR4_EXiW2NOso,Pasta & Co.,104台灣臺北市中山區復華里南京東路三段9號,https://www.google.com/maps/search/?api=1&query=Pasta%20%26%20Co.&query_place_id=ChIJP10wpNmrQjQR4_EXiW2NOso,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Pasta & Co.,104台灣臺北市中山區復華里南京東路三段9號,unknown,yes,unknown,no,高
ChIJP8T_FPapQjQROFmvlR8zt9g,爐子煮賣所 Forno & Stufa,116台灣臺北市文山區萬和里汀州路四段132號1樓,https://www.google.com/maps/search/?api=1&query=%E7%88%90%E5%AD%90%E7%85%AE%E8%B3%A3%E6%89%80%20Forno%20%26%20Stufa&query_place_id=ChIJP8T_FPapQjQROFmvlR8zt9g,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,爐子煮賣所 Forno & Stufa,116台灣臺北市文山區萬和里汀州路四段132號1樓,unknown,yes,unknown,unknown,資訊不足
ChIJPVfZFVeuQjQRDInpxCw-Mmg,大竹屋日式料理,112台灣臺北市北投區西安街二段251號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E7%AB%B9%E5%B1%8B%E6%97%A5%E5%BC%8F%E6%96%99%E7%90%86&query_place_id=ChIJPVfZFVeuQjQRDInpxCw-Mmg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大竹屋日式料理,112台灣臺北市北投區西安街二段251號,unknown,yes,unknown,unknown,資訊不足
ChIJPXCSPEOpQjQRAUgZyEZxSE0,大和日本料理,10491台灣臺北市中山區聚葉里錦州街17號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E5%92%8C%E6%97%A5%E6%9C%AC%E6%96%99%E7%90%86&query_place_id=ChIJPXCSPEOpQjQRAUgZyEZxSE0,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大和日本料理,10491台灣臺北市中山區聚葉里錦州街17號,unknown,yes,unknown,unknown,資訊不足
ChIJPXI-Hk2pQjQRI_SAfW2WACk,Angel 5 Pizzeria,10651台灣臺北市大安區福住里永康街23巷6號1樓,https://www.google.com/maps/search/?api=1&query=Angel%205%20Pizzeria&query_place_id=ChIJPXI-Hk2pQjQRI_SAfW2WACk,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Angel 5 Pizzeria,10651台灣臺北市大安區福住里永康街23巷6號1樓,unknown,yes,unknown,no,高
ChIJPeDT3eirQjQRuaBAh9usvfY,花娘小館（創始店）,105台灣台北市松山區中?里敦化北路165巷9號1樓,https://www.google.com/maps/search/?api=1&query=%E8%8A%B1%E5%A8%98%E5%B0%8F%E9%A4%A8%EF%BC%88%E5%89%B5%E5%A7%8B%E5%BA%97%EF%BC%89&query_place_id=ChIJPeDT3eirQjQRuaBAh9usvfY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,花娘小館（創始店）,105台灣台北市松山區中?里敦化北路165巷9號1樓,unknown,yes,unknown,no,高
ChIJPxtqjXurQjQRVFC7Av8hfpg,大鵬壽司,10561台灣臺北市松山區八德路四段245巷32弄49號,https://www.google.com/maps/search/?api=1&query=%E5%A4%A7%E9%B5%AC%E5%A3%BD%E5%8F%B8&query_place_id=ChIJPxtqjXurQjQRVFC7Av8hfpg,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,大鵬壽司,10561台灣臺北市松山區八德路四段245巷32弄49號,unknown,yes,unknown,unknown,資訊不足
ChIJPxvNErmvQjQRPkuNrr72PNQ,有時Cafe-Between times,112026台灣臺北市北投區永明里立農街二段258號,https://www.google.com/maps/search/?api=1&query=%E6%9C%89%E6%99%82Cafe-Between%20times&query_place_id=ChIJPxvNErmvQjQRPkuNrr72PNQ,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,有時Cafe-Between times,112026台灣臺北市北投區永明里立農街二段258號,unknown,yes,unknown,unknown,中
ChIJQ-BOjHquQjQR6wF4HJDqnaE,察爾斯廚房 華山餐廳,100台灣臺北市中正區梅花里八德路一段1號華山文創園區中3A之一,https://www.google.com/maps/search/?api=1&query=%E5%AF%9F%E7%88%BE%E6%96%AF%E5%BB%9A%E6%88%BF%20%E8%8F%AF%E5%B1%B1%E9%A4%90%E5%BB%B3&query_place_id=ChIJQ-BOjHquQjQR6wF4HJDqnaE,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,察爾斯廚房 華山餐廳,100台灣臺北市中正區梅花里八德路一段1號華山文創園區中3A之一,unknown,yes,unknown,unknown,資訊不足
ChIJQ-XN0YyvQjQRMdAUlIogZts,休息咖啡館chill cafe 週三公休,112台灣臺北市北投區立農里西安街二段259巷6號,https://www.google.com/maps/search/?api=1&query=%E4%BC%91%E6%81%AF%E5%92%96%E5%95%A1%E9%A4%A8chill%20cafe%20%E9%80%B1%E4%B8%89%E5%85%AC%E4%BC%91&query_place_id=ChIJQ-XN0YyvQjQRMdAUlIogZts,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,休息咖啡館chill cafe 週三公休,112台灣臺北市北投區立農里西安街二段259巷6號,unknown,yes,unknown,no,中
ChIJQ2CBmm-sQjQRS_oeQ54rbA4,客意直火比薩 (內科西湖店),114台灣臺北市內湖區港墘里瑞光路513巷37號1樓,https://www.google.com/maps/search/?api=1&query=%E5%AE%A2%E6%84%8F%E7%9B%B4%E7%81%AB%E6%AF%94%E8%96%A9%20(%E5%85%A7%E7%A7%91%E8%A5%BF%E6%B9%96%E5%BA%97)&query_place_id=ChIJQ2CBmm-sQjQRS_oeQ54rbA4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,客意直火比薩 (內科西湖店),114台灣臺北市內湖區港墘里瑞光路513巷37號1樓,unknown,yes,unknown,unknown,中
ChIJQ6qFRCSrQjQRf5i_pjyKv0M,MA CAFE,106台灣臺北市大安區義安里敦化南路二段11巷1號,https://www.google.com/maps/search/?api=1&query=MA%20CAFE&query_place_id=ChIJQ6qFRCSrQjQRf5i_pjyKv0M,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,MA CAFE,106台灣臺北市大安區義安里敦化南路二段11巷1號,unknown,yes,unknown,no,高
ChIJQXCEaMitQjQRsiNz3rGsrBY,Dreamers Coffee Roasters 內湖店,114台灣臺北市內湖區西湖里瑞光路513巷22弄11號,https://www.google.com/maps/search/?api=1&query=Dreamers%20Coffee%20Roasters%20%E5%85%A7%E6%B9%96%E5%BA%97&query_place_id=ChIJQXCEaMitQjQRsiNz3rGsrBY,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,Dreamers Coffee Roasters 內湖店,114台灣臺北市內湖區西湖里瑞光路513巷22弄11號,unknown,yes,unknown,no,高
ChIJQc_jKGysQjQRNbiIxaBA-Z4,泰廚鄉,114台灣臺北市內湖區西湖里環山路一段5號,https://www.google.com/maps/search/?api=1&query=%E6%B3%B0%E5%BB%9A%E9%84%89&query_place_id=ChIJQc_jKGysQjQRNbiIxaBA-Z4,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,泰廚鄉,114台灣臺北市內湖區西湖里環山路一段5號,unknown,yes,unknown,unknown,資訊不足
ChIJQwRQpLurQjQR6lEpD6oYP-o,厲家菜 宮廷御膳料理,110台灣臺北市信義區興雅里松仁路28號3F,https://www.google.com/maps/search/?api=1&query=%E5%8E%B2%E5%AE%B6%E8%8F%9C%20%E5%AE%AE%E5%BB%B7%E5%BE%A1%E8%86%B3%E6%96%99%E7%90%86&query_place_id=ChIJQwRQpLurQjQR6lEpD6oYP-o,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,厲家菜 宮廷御膳料理,110台灣臺北市信義區興雅里松仁路28號3F,likely,yes,likely,no,高
ChIJR2TLdnypQjQR7PSDgfmV-98,GinGin Coffee 忠孝本店,100台灣臺北市中正區幸市里臨沂街27巷9號1樓,https://www.google.com/maps/search/?api=1&query=GinGin%20Coffee%20%E5%BF%A0%E5%AD%9D%E6%9C%AC%E5%BA%97&query_place_id=ChIJR2TLdnypQjQR7PSDgfmV-98,提供 (Yes),Google 地圖「簡介」頁面明確標記「兒童高腳椅」,GinGin Coffee 忠孝本店,100台灣臺北市中正區幸市里臨沂街27巷9號1樓,unknown,yes,unknown,unknown,資訊不足
